dataset,subject,session,freesurfer741ants243__Brainstem,freesurfer741ants243__Left-Accumbens-area,freesurfer741ants243__Left-Amygdala,freesurfer741ants243__Left-Caudate,freesurfer741ants243__Left-Hippocampus,freesurfer741ants243__Left-Pallidum,freesurfer741ants243__Left-Putamen,freesurfer741ants243__Left-Thalamus,freesurfer741ants243__Right-Accumbens-area,freesurfer741ants243__Right-Amygdala,freesurfer741ants243__Right-Caudate,freesurfer741ants243__Right-Hippocampus,freesurfer741ants243__Right-Pallidum,freesurfer741ants243__Right-Putamen,freesurfer741ants243__Right-Thalamus,freesurfer8001ants243__Brainstem,freesurfer8001ants243__Left-Accumbens-area,freesurfer8001ants243__Left-Amygdala,freesurfer8001ants243__Left-Caudate,freesurfer8001ants243__Left-Hippocampus,freesurfer8001ants243__Left-Pallidum,freesurfer8001ants243__Left-Putamen,freesurfer8001ants243__Left-Thalamus,freesurfer8001ants243__Right-Accumbens-area,freesurfer8001ants243__Right-Amygdala,freesurfer8001ants243__Right-Caudate,freesurfer8001ants243__Right-Hippocampus,freesurfer8001ants243__Right-Pallidum,freesurfer8001ants243__Right-Putamen,freesurfer8001ants243__Right-Thalamus,fslanat6071ants243__Brainstem,fslanat6071ants243__Left-Accumbens-area,fslanat6071ants243__Left-Amygdala,fslanat6071ants243__Left-Caudate,fslanat6071ants243__Left-Hippocampus,fslanat6071ants243__Left-Pallidum,fslanat6071ants243__Left-Putamen,fslanat6071ants243__Left-Thalamus,fslanat6071ants243__Right-Accumbens-area,fslanat6071ants243__Right-Amygdala,fslanat6071ants243__Right-Caudate,fslanat6071ants243__Right-Hippocampus,fslanat6071ants243__Right-Pallidum,fslanat6071ants243__Right-Putamen,fslanat6071ants243__Right-Thalamus,samseg8001ants243__Brainstem,samseg8001ants243__Left-Accumbens-area,samseg8001ants243__Left-Amygdala,samseg8001ants243__Left-Caudate,samseg8001ants243__Left-Hippocampus,samseg8001ants243__Left-Pallidum,samseg8001ants243__Left-Putamen,samseg8001ants243__Left-Thalamus,samseg8001ants243__Right-Accumbens-area,samseg8001ants243__Right-Amygdala,samseg8001ants243__Right-Caudate,samseg8001ants243__Right-Hippocampus,samseg8001ants243__Right-Pallidum,samseg8001ants243__Right-Putamen,samseg8001ants243__Right-Thalamus
FastSurfer,sub-311,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19708.940222,496.757684,1283.554356,2833.944581,3706.170918,1678.007379,4530.93633,7324.802796,384.960838,1220.273122,3038.553903,4006.756778,1590.468339,4312.616074,7206.677826,,,,,,,,,,,,,,,
FastSurfer,sub-312,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23398.75,920.0,1297.5,3888.75,4035.0,2032.5,6262.5,9241.25,661.25,1425.0,4071.25,3980.0,1715.0,6092.5,8947.5,,,,,,,,,,,,,,,
FastSurfer,sub-313,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31871.25,613.75,2070.0,3686.25,4045.0,2265.0,6017.5,9785.0,548.75,2017.5,4192.5,3885.0,2147.5,5816.25,9333.75,,,,,,,,,,,,,,,
FastSurfer,sub-314,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12650.904846,472.147942,803.316498,2907.367325,3717.333794,1623.92292,4926.298523,7580.966949,381.708336,895.086098,2979.187012,3388.825226,1647.862816,4776.009178,7406.737709,,,,,,,,,,,,,,,
FastSurfer,sub-315,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19654.241996,687.371965,1018.709948,3675.587812,3712.28881,1489.305924,3738.013809,7524.733616,487.059975,1267.727935,4007.611795,3425.540825,1624.790917,3543.189819,7393.021622,,,,,,,,,,,,,,,
FastSurfer,sub-316,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105134.88232,563.553942,1353.903982,3989.549551,2670.008614,2059.491844,6181.911837,7181.876453,508.573069,1367.6492,4314.853046,3806.279977,2045.746626,6185.348142,7444.181032,,,,,,,,,,,,,,,
FastSurfer,sub-317,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25904.0,549.0,1637.0,3376.0,4017.0,1833.0,4817.0,8381.0,454.0,1734.0,3639.0,3998.0,1732.0,5317.0,7903.0,,,,,,,,,,,,,,,
FastSurfer,sub-318,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22053.75,515.0,1335.0,3536.25,3895.0,2185.0,4348.75,7957.5,286.25,1157.5,4046.25,3636.25,1912.5,4127.5,7678.75,,,,,,,,,,,,,,,
FastSurfer,sub-319,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21314.704911,666.448966,1708.139913,3843.314804,3722.92181,1675.897914,4963.209746,8194.612581,617.056968,1476.271925,3908.8278,3667.355813,1653.259916,4932.682748,7702.407606,,,,,,,,,,,,,,,
FastSurfer,sub-320,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19412.0,453.0,1138.0,3307.0,2864.0,1554.0,3701.0,7900.0,336.0,1144.0,3135.0,2936.0,1611.0,3320.0,7531.0,,,,,,,,,,,,,,,
FastSurfer,sub-321,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19974.26098,552.572972,1127.097942,3519.52282,2836.952855,1654.974915,5098.00874,7291.493627,548.113972,1299.283934,3826.850804,3170.005838,1629.249917,4854.821752,7502.438617,,,,,,,,,,,,,,,
FastSurfer,sub-322,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22478.0,554.0,854.0,3397.0,3278.0,2157.0,5622.0,7555.0,367.0,527.0,3956.0,4578.0,2547.0,5245.0,7745.0,,,,,,,,,,,,,,,
FastSurfer,sub-323,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20503.028048,330.115626,1401.673059,2979.478099,2805.455484,1333.118696,4133.300768,6727.819749,228.866105,1204.44743,3175.649046,2550.222316,1519.797501,4026.777834,6348.134044,,,,,,,,,,,,,,,
FastSurfer,sub-324,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18256.25,380.0,1552.5,2947.5,2147.5,1650.0,4290.0,6796.25,173.75,1658.75,2991.25,2425.0,1458.75,4123.75,6763.75,,,,,,,,,,,,,,,
FastSurfer,sub-325,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12184.146774,410.970566,1331.331833,3443.374741,2892.753983,1549.452133,3854.345306,6691.239212,357.770493,1077.301483,3520.514847,3070.974228,1532.162109,4052.515579,6394.648804,,,,,,,,,,,,,,,
FastSurfer,sub-326,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20286.844332,422.928234,1410.112341,3043.817663,2578.702074,1742.337761,3870.689821,7139.155149,248.905394,1314.136108,3387.644606,2767.490488,1695.931671,4489.789255,6404.040488,,,,,,,,,,,,,,,
FastSurfer,sub-327,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20002.0,675.0,1379.0,3467.0,4067.0,1732.0,4739.0,8068.0,547.0,1393.0,3554.0,4383.0,1850.0,4969.0,7694.0,,,,,,,,,,,,,,,
FastSurfer,sub-328,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22004.80295,566.647286,969.838625,4392.96941,3817.604473,2045.741998,5414.387467,8998.068318,414.814872,943.685673,4592.022431,5171.019723,1886.644875,5451.437482,8984.991842,,,,,,,,,,,,,,,
FastSurfer,sub-329,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20663.0,258.0,1460.0,3150.0,1947.0,1479.0,3405.0,6561.0,166.0,1271.0,2869.0,2895.0,1491.0,3826.0,6848.0,,,,,,,,,,,,,,,
FastSurfer,sub-330,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25188.203713,680.511965,1931.089901,4398.288775,4707.33176,1956.1289,5962.711695,9812.543499,667.134966,2063.830895,4500.84577,4783.820756,1958.8729,5894.454699,9567.298511,,,,,,,,,,,,,,,
FastSurfer,sub-331,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23579.700937,668.700027,1274.100051,4062.300161,4071.900162,1709.100068,6046.50024,8938.800355,326.700013,1486.500059,4207.800167,4004.700159,1703.700068,5953.200237,8842.500351,,,,,,,,,,,,,,,
FastSurfer,sub-332,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24139.66467,498.866716,1582.029754,3173.551686,3233.668817,1737.06867,5040.346796,8401.632679,352.265292,1293.045652,3186.207924,4428.628624,1864.685737,4760.854873,8195.968811,,,,,,,,,,,,,,,
FastSurfer,sub-333,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21750.870874,667.618739,1347.893758,3592.273976,3333.874937,1850.980865,5384.192203,8975.411489,361.758653,961.877236,3983.563948,3521.609749,1570.433338,4943.331804,8320.449029,,,,,,,,,,,,,,,
FastSurfer,sub-334,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19305.02378,492.539669,1124.29826,4144.926981,3825.356275,1835.158511,5781.803997,8028.291139,372.305146,1018.82938,4426.52889,3806.371876,1720.197431,4974.967066,7659.15006,,,,,,,,,,,,,,,
FastSurfer,sub-335,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15403.100213,402.338979,1199.127939,3262.615833,2973.123848,1419.676927,4451.453773,7129.254636,454.131977,1154.880941,3216.996836,3361.399828,1481.416924,4397.945775,6870.632649,,,,,,,,,,,,,,,
FastSurfer,sub-336,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23808.0,509.0,1733.0,3578.0,3821.0,2014.0,5124.0,8219.0,282.0,1649.0,3837.0,3762.0,2169.0,4830.0,7784.0,,,,,,,,,,,,,,,
FastSurfer,sub-337,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16022.693971,520.506097,1103.706205,3176.982589,2939.328545,1407.699261,4537.296841,7203.250336,342.630064,1119.015208,3316.950615,3187.917591,1459.458271,4891.590907,6764.392254,,,,,,,,,,,,,,,
FastSurfer,sub-338,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21722.5,295.0,1067.5,2750.0,2383.75,1616.25,4141.25,7796.25,207.5,971.25,3035.0,2320.0,1511.25,4276.25,7327.5,,,,,,,,,,,,,,,
FastSurfer,sub-339,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19124.581947,394.388916,789.506833,3895.775174,3693.842217,1522.151677,5158.402907,8824.54313,432.296908,588.302875,3296.537301,3685.094219,1802.816618,5506.135833,8696.968157,,,,,,,,,,,,,,,
FastSurfer,sub-340,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20782.0,358.0,1144.0,3462.0,4793.0,1601.0,4696.0,8018.0,274.0,1275.0,3939.0,4133.0,1609.0,4944.0,8312.0,,,,,,,,,,,,,,,
FastSurfer,sub-341,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23083.0,760.0,908.0,4198.0,3723.0,1964.0,5477.0,8909.0,613.0,1530.0,4229.0,3777.0,2049.0,5162.0,8715.0,,,,,,,,,,,,,,,
FastSurfer,sub-342,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11990.0,231.0,1043.0,1705.0,3122.0,1140.0,2977.0,5633.0,236.0,864.0,1836.0,3402.0,1128.0,3132.0,5566.0,,,,,,,,,,,,,,,
FastSurfer,sub-343,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22633.547432,280.546301,1237.145906,2810.736436,2960.501754,1493.434444,3581.71142,6937.720177,125.507556,1479.723534,3087.063995,3089.173366,1431.208009,4021.515208,6598.111497,,,,,,,,,,,,,,,
FastSurfer,sub-344,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23091.278576,460.897449,1574.645059,3300.110106,4184.99102,1817.222663,4876.864535,7475.608959,497.811432,1521.910797,3328.586608,4497.17785,1881.558463,4794.599087,7468.226162,,,,,,,,,,,,,,,
FastSurfer,sub-345,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20822.696057,516.796893,1530.351617,3829.570449,3900.234514,1656.914122,6109.804906,8235.000295,527.343769,1355.273486,3755.742322,4057.382958,1616.835995,5869.336147,7954.453409,,,,,,,,,,,,,,,
FastSurfer,sub-346,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26530.019645,456.875977,1765.76391,3681.761812,3971.596797,1835.392906,5343.939727,8835.336549,508.325974,1361.70993,3678.331812,3616.591815,1871.064904,5397.790724,8781.485551,,,,,,,,,,,,,,,
FastSurfer,sub-347,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20150.968772,403.999374,1595.997527,3057.995261,3444.994661,1717.997338,4153.993562,8215.987267,333.999482,1651.99744,3098.995197,4066.993697,1776.997246,4216.993465,7780.987942,,,,,,,,,,,,,,,
FastSurfer,sub-348,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20226.0,560.0,1354.0,3433.0,3584.0,1704.0,4421.0,8490.0,456.0,1220.0,3577.0,3595.0,1740.0,4555.0,8153.0,,,,,,,,,,,,,,,
FastSurfer,sub-349,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24158.75,550.0,1452.5,3700.0,3031.25,1767.5,4842.5,7188.75,312.5,1302.5,3823.75,3328.75,1798.75,4703.75,7052.5,,,,,,,,,,,,,,,
FastSurfer,sub-350,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18738.641301,346.992345,1058.90673,2615.626185,2639.884008,1588.360095,4194.494088,6282.776284,240.468859,939.726988,2729.532486,3397.149976,1436.485026,4199.767527,6406.174777,,,,,,,,,,,,,,,
FastSurfer,sub-351,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27134.93207,772.998065,1759.995594,4231.989406,4293.98925,2282.994285,5703.985721,10008.974944,654.99836,1875.995304,4418.988937,4388.989013,2317.994197,5839.98538,9816.975424,,,,,,,,,,,,,,,
FastSurfer,sub-352,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19345.195626,399.559037,1281.494802,4063.15217,4309.425831,1666.524419,4742.402533,8480.822176,287.682507,685.788602,4446.728845,4398.05529,1839.424512,4808.511392,8567.272223,,,,,,,,,,,,,,,
FastSurfer,sub-353,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21603.0,504.0,1589.0,4145.0,3610.0,1620.0,5689.0,9375.0,557.0,1532.0,4150.0,4037.0,1798.0,5675.0,8915.0,,,,,,,,,,,,,,,
FastSurfer,sub-354,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15711.114197,364.951981,1350.390931,2795.792857,2713.472861,1431.681927,3652.606813,7267.826629,289.491985,949.423951,2984.442848,2696.322862,1625.133917,3537.015819,7034.929641,,,,,,,,,,,,,,,
FastSurfer,sub-356,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26444.158777,581.132353,1378.475472,3472.028504,3180.934985,1933.240659,5594.058076,8894.172654,484.10118,1223.436533,3819.020418,4813.589944,2111.482705,5898.862523,9238.000507,,,,,,,,,,,,,,,
FastSurfer,sub-357,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15193.940918,494.760681,1026.761414,3364.904633,3358.254623,1814.122498,4335.805969,7886.910858,464.170639,809.971115,3344.954605,3512.534836,1776.882446,4278.615891,6580.84906,,,,,,,,,,,,,,,
FastSurfer,sub-358,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20926.080797,533.672541,1111.642012,3131.371095,3560.629443,1694.884927,4256.724061,7445.048352,325.898844,1374.259527,3095.511675,3659.770191,1785.588165,4786.177847,6999.969672,,,,,,,,,,,,,,,
FastSurfer,sub-359,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25031.25,562.5,1626.25,3318.75,3730.0,1763.75,5361.25,8817.5,428.75,1643.75,3562.5,3796.25,1873.75,4721.25,8365.0,,,,,,,,,,,,,,,
FastSurfer,sub-360,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19360.0,542.0,1336.0,3878.0,4202.0,1953.0,5604.0,8660.0,383.0,1278.0,3767.0,4352.0,1970.0,5820.0,8239.0,,,,,,,,,,,,,,,
FastSurfer,sub-361,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21598.0,479.0,1507.0,2795.0,3077.0,1609.0,4747.0,7243.0,237.0,1277.0,3340.0,3066.0,1550.0,4150.0,6898.0,,,,,,,,,,,,,,,
FastSurfer,sub-362,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19465.27924,475.66325,1149.607411,3223.119493,3321.205263,1717.028316,4788.273068,7374.3624,396.561822,1225.544781,3228.392921,3537.415831,1662.18466,4562.570329,7092.761318,,,,,,,,,,,,,,,
FastSurfer,sub-363,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18789.0,313.0,1109.0,3172.0,3542.0,1804.0,3737.0,6762.0,192.0,1098.0,3558.0,3497.0,1745.0,3899.0,6511.0,,,,,,,,,,,,,,,
FastSurfer,sub-364,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22391.70089,610.200024,1213.800048,3639.000145,3872.400154,1924.800076,4913.400195,8274.000329,430.200017,1466.100058,3796.200151,4077.300162,1802.700072,4893.900194,7931.100315,,,,,,,,,,,,,,,
FastSurfer,sub-365,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66364.0,435.0,1075.0,2579.0,3799.0,1663.0,4434.0,6788.0,329.0,962.0,2751.0,3454.0,1489.0,4426.0,6664.0,,,,,,,,,,,,,,,
FastSurfer,sub-366,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23946.0,576.0,1568.0,3304.0,3249.0,1604.0,3959.0,7844.0,356.0,1455.0,3407.0,3406.0,1670.0,3928.0,7706.0,,,,,,,,,,,,,,,
FastSurfer,sub-367,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18974.073031,456.875977,1533.552922,3790.149806,3129.87484,1504.054923,4064.206792,7336.769625,293.264985,1445.401926,3830.280804,3388.153827,1512.629923,3731.839809,7408.456622,,,,,,,,,,,,,,,
FastSurfer,sub-368,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21397.367907,571.780971,1160.025941,3707.486811,3457.782823,1589.804919,4629.127763,7980.580592,516.557974,1207.702938,3225.914835,3643.345814,1606.954918,4608.890765,7842.008599,,,,,,,,,,,,,,,
FastSurfer,sub-369,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19874.447985,590.98897,1393.951929,3608.359816,3346.307829,1661.491915,4516.280769,7668.450608,393.07798,905.862954,3729.095809,4171.565787,1606.954918,4701.15776,7477.742618,,,,,,,,,,,,,,,
FastSurfer,sub-370,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7701.0,153.0,263.0,498.0,362.0,12.0,235.0,1998.0,67.0,345.0,267.0,996.0,218.0,328.0,2356.0,,,,,,,,,,,,,,,
FastSurfer,sub-371,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20376.0,463.0,1492.0,3124.0,4147.0,1477.0,4036.0,7862.0,317.0,1366.0,3174.0,4244.0,1551.0,4106.0,7857.0,,,,,,,,,,,,,,,
FastSurfer,sub-372,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15647.299293,206.718163,976.63785,3384.482572,3170.381617,1862.572833,3805.301689,7145.487511,277.382024,863.786608,3714.598821,3716.70819,1589.409547,4039.441648,6892.36323,,,,,,,,,,,,,,,
FastSurfer,sub-373,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21542.5,481.25,1206.25,3400.0,3120.0,2300.0,4270.0,7445.0,263.75,882.5,4545.0,3215.0,1851.25,4251.25,7303.75,,,,,,,,,,,,,,,
FastSurfer,sub-374,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21599.152155,521.020615,1513.491056,3287.49242,3404.563853,1707.555415,4788.327105,8171.797006,386.019322,1196.027079,3199.952519,3609.175188,1654.820535,4598.481537,8081.093013,,,,,,,,,,,,,,,
FastSurfer,sub-375,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17082.0,517.0,560.0,3745.0,2951.0,1908.0,5713.0,8472.0,428.0,1464.0,3749.0,2726.0,1866.0,5342.0,8610.0,,,,,,,,,,,,,,,
FastSurfer,sub-376,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16727.0,209.0,1012.0,2325.0,2758.0,1280.0,3631.0,6173.0,175.0,987.0,2437.0,3165.0,1318.0,3444.0,5988.0,,,,,,,,,,,,,,,
FastSurfer,sub-377,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21713.0,527.0,1516.0,3912.0,3994.0,1858.0,5402.0,7886.0,260.0,1661.0,4136.0,3789.0,1930.0,5397.0,7854.0,,,,,,,,,,,,,,,
FastSurfer,sub-378,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20556.0,353.0,1270.0,3635.0,3582.0,1758.0,4557.0,7773.0,562.0,1249.0,3784.0,3650.0,1600.0,4539.0,7445.0,,,,,,,,,,,,,,,
FastSurfer,sub-379,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16263.994093,460.728116,895.941225,3915.459985,3207.600807,1470.39337,4915.648237,6690.034684,378.351095,680.886171,3895.04798,2387.475601,1527.255384,4937.518243,6496.120635,,,,,,,,,,,,,,,
FastSurfer,sub-380,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26808.979053,806.832251,1506.086868,4060.52832,4593.143073,2299.208243,5460.092236,9671.440179,588.512936,1478.665118,4534.080843,4202.910481,2126.240284,5664.700676,9717.846217,,,,,,,,,,,,,,,
FastSurfer,sub-381,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27105.0,607.5,1362.5,3321.25,3186.25,1755.0,4801.25,8446.25,321.25,1361.25,3128.75,3510.0,1861.25,4757.5,8401.25,,,,,,,,,,,,,,,
FastSurfer,sub-382,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25610.623119,629.639748,1737.04634,3436.124454,4083.693642,1825.638867,5300.786221,9361.277058,554.757969,1879.427188,3688.191288,4080.529624,1934.270181,5371.449308,9003.74293,,,,,,,,,,,,,,,
FastSurfer,sub-383,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21378.75,607.5,1306.25,3656.25,4292.5,1752.5,5653.75,9907.5,402.5,1288.75,3137.5,4398.75,2040.0,5596.25,9975.0,,,,,,,,,,,,,,,
FastSurfer,sub-384,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22342.675859,612.597969,1512.972923,4258.344782,3899.223801,1768.16491,5022.891743,8453.577568,549.142972,1472.841925,4219.928784,3842.971804,1787.372909,5056.848742,8147.964584,,,,,,,,,,,,,,,
FastSurfer,sub-385,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20891.785933,552.572972,1862.489905,4113.25579,3479.048822,1705.395913,4691.89676,7994.986592,368.381981,1915.997902,4105.70979,3594.982816,1772.280909,4336.548778,7877.337598,,,,,,,,,,,,,,,
FastSurfer,sub-386,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20280.0,231.0,937.0,3596.0,3147.0,1488.0,4217.0,6956.0,188.0,1113.0,3649.0,2633.0,1287.0,3881.0,7133.0,,,,,,,,,,,,,,,
FastSurfer,sub-387,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21569.0,303.0,597.0,3142.0,2012.0,1500.0,3843.0,7144.0,213.0,642.0,3411.0,2294.0,1538.0,3887.0,6749.0,,,,,,,,,,,,,,,
FastSurfer,sub-388,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21530.0,638.75,1035.0,3895.0,3703.75,1900.0,5553.75,8793.75,538.75,1135.0,4168.75,3616.25,1935.0,5387.5,8493.75,,,,,,,,,,,,,,,
FastSurfer,sub-389,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22021.889001,505.195634,1153.828859,3440.392812,3498.400662,1685.391697,4273.596467,7363.832807,353.320537,1368.985245,3459.377199,3345.470877,1676.954191,4207.151112,7042.152915,,,,,,,,,,,,,,,
FastSurfer,sub-390,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28038.75,520.0,1663.75,3032.5,2827.5,2200.0,4730.0,8200.0,397.5,1353.75,3138.75,2796.25,2210.0,4588.75,7607.5,,,,,,,,,,,,,,,
FastSurfer,sub-391,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20243.0,272.0,1420.0,2959.0,2675.0,1462.0,4391.0,6255.0,292.0,1568.0,3276.0,2453.0,1435.0,4656.0,6606.0,,,,,,,,,,,,,,,
FastSurfer,sub-392,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20771.25,680.0,1232.5,3646.25,4093.75,1860.0,5156.25,8118.75,671.25,1296.25,3915.0,4160.0,1807.5,5202.5,7997.5,,,,,,,,,,,,,,,
FastSurfer,sub-393,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31212.5,630.0,1408.75,3393.75,3317.5,2103.75,5406.25,9863.75,425.0,1295.0,3507.5,3765.0,1880.0,4572.5,9126.25,,,,,,,,,,,,,,,
FastSurfer,sub-394,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22437.686854,656.158966,1302.027933,4641.132763,3922.5478,1823.730907,5061.993741,8840.138548,433.208978,1303.399933,4804.400755,3994.920796,1814.812907,4840.758753,8587.347561,,,,,,,,,,,,,,,
FastSurfer,sub-395,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63605.96552,465.830901,1426.652698,3570.641243,3281.228305,1361.042712,4412.636065,6785.530562,384.911918,1138.697759,3639.896229,3362.147287,1455.812691,4322.969084,7034.848509,,,,,,,,,,,,,,,
FastSurfer,sub-396,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70475.169465,335.612408,1064.108967,2849.841885,3468.376699,1348.176808,4721.482415,6793.574042,224.505229,1342.449634,3424.850175,3206.07212,1545.191601,5772.991599,6856.572958,,,,,,,,,,,,,,,
FastSurfer,sub-397,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18954.865032,427.034978,1273.901935,3393.641827,3020.800846,1471.469925,4456.941772,7242.10163,338.197983,1225.195937,3420.052825,3519.52282,1551.045921,4368.447777,7000.286642,,,,,,,,,,,,,,,
FastSurfer,sub-398,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26290.177175,297.472013,1226.752055,3897.856174,3800.06417,2067.456092,5529.600247,9213.440412,564.736025,1595.904071,4544.000203,4391.424196,1996.288089,6332.416283,9106.944407,,,,,,,,,,,,,,,
FastSurfer,sub-399,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16350.809165,672.965966,1332.554932,3889.619801,3301.031831,1548.301921,4217.527785,8015.223591,454.817977,1312.660933,3595.668816,2929.21985,1519.489922,4416.810774,7485.974618,,,,,,,,,,,,,,,
FastSurfer,sub-400,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23217.325814,413.657979,1670.066915,5003.683744,4202.435785,1885.127904,5093.89274,8820.244549,33.270998,1307.858933,3941.755799,4094.047791,1889.929903,5222.860733,8445.688569,,,,,,,,,,,,,,,
